session_test_id,email,age,gender,feedback,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_piano,reference,67,62958,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_piano,fastmnmf2,53,62958,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_saxophone,reference,100,65207,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_saxophone,fastmnmf2,22,65207,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_saxophone,mix,32,65207,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_saxophone,spleeter,46,65207,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_saxophone,irlma,39,65207,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,fastmnmf2,50,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,reference,81,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,mix,32,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,spleeter,100,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,demuc,93,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_voice,irlma,28,62491,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,fastmnmf2,25,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,irlma,22,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,mix,29,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,reference,51,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,demuc,96,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_bass,spleeter,91,49217,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,fastmnmf2,53,49436,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,spleeter,62,49436,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,irlma,56,49436,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,reference,52,49436,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,demuc,100,49436,
formal_test,Fourz,1000,male,"Les pistes de références ne sont pas vraiment isolées c’est normal?",jazz_drum,mix,8,49436,
formal_test,Elliott,19,male,,classical_reconstruction,reference,100,78504,
formal_test,Elliott,19,male,,classical_reconstruction,fastmnmf2,100,78504,
formal_test,Elliott,19,male,,classical_reconstruction,demuc,83,78504,
formal_test,Elliott,19,male,,classical_reconstruction,irlma,53,78504,
formal_test,Elliott,19,male,,classical_violin,demuc,21,63278,
formal_test,Elliott,19,male,,classical_violin,irlma,25,63278,
formal_test,Elliott,19,male,,classical_violin,fastmnmf2,22,63278,
formal_test,Elliott,19,male,,classical_violin,reference,69,63278,
formal_test,Elliott,19,male,,classical_violin,mix,65,63278,
formal_test,Elliott,19,male,,classical_clarinette,reference,85,46303,
formal_test,Elliott,19,male,,classical_clarinette,demuc,29,46303,
formal_test,Elliott,19,male,,classical_clarinette,mix,23,46303,
formal_test,Elliott,19,male,,classical_clarinette,irlma,16,46303,
formal_test,Elliott,19,male,,classical_clarinette,fastmnmf2,4,46303,
formal_test,Elliott,19,male,,classical_piano,fastmnmf2,13,39295,
formal_test,Elliott,19,male,,classical_piano,mix,28,39295,
formal_test,Elliott,19,male,,classical_piano,reference,88,39295,
formal_test,Elliott,19,male,,classical_piano,irlma,79,39295,
formal_test,Elliott,19,male,,classical_piano,demuc,94,39295,
formal_test,Elliott,19,male,,jazz_reconstruction,demuc,84,32557,
formal_test,Elliott,19,male,,jazz_reconstruction,irlma,88,32557,
formal_test,Elliott,19,male,,jazz_reconstruction,fastmnmf2,90,32557,
formal_test,Elliott,19,male,,jazz_reconstruction,reference,93,32557,
formal_test,Elliott,19,male,,jazz_reconstruction,spleeter,90,32557,
formal_test,Elliott,19,male,,jazz_voice,mix,65,37024,
formal_test,Elliott,19,male,,jazz_voice,irlma,80,37024,
formal_test,Elliott,19,male,,jazz_voice,fastmnmf2,76,37024,
formal_test,Elliott,19,male,,jazz_voice,reference,76,37024,
formal_test,Elliott,19,male,,jazz_voice,spleeter,94,37024,
formal_test,Elliott,19,male,,jazz_voice,demuc,92,37024,
formal_test,Elliott,19,male,,jazz_saxophone,fastmnmf2,19,36428,
formal_test,Elliott,19,male,,jazz_saxophone,irlma,44,36428,
formal_test,Elliott,19,male,,jazz_saxophone,mix,43,36428,
formal_test,Elliott,19,male,,jazz_saxophone,spleeter,85,36428,
formal_test,Elliott,19,male,,jazz_saxophone,reference,94,36428,
formal_test,Elliott,19,male,,jazz_piano,mix,35,24677,
formal_test,Elliott,19,male,,jazz_piano,irlma,54,24677,
formal_test,Elliott,19,male,,jazz_piano,reference,67,24677,
formal_test,Elliott,19,male,,jazz_piano,spleeter,93,24677,
formal_test,Elliott,19,male,,jazz_piano,fastmnmf2,83,24677,
formal_test,Elliott,19,male,,jazz_drum,mix,59,35775,
formal_test,Elliott,19,male,,jazz_drum,spleeter,73,35775,
formal_test,Elliott,19,male,,jazz_drum,reference,65,35775,
formal_test,Elliott,19,male,,jazz_drum,fastmnmf2,75,35775,
formal_test,Elliott,19,male,,jazz_drum,demuc,88,35775,
formal_test,Elliott,19,male,,jazz_drum,irlma,72,35775,
formal_test,Elliott,19,male,,jazz_bass,mix,45,41436,
formal_test,Elliott,19,male,,jazz_bass,reference,45,41436,
formal_test,Elliott,19,male,,jazz_bass,fastmnmf2,28,41436,
formal_test,Elliott,19,male,,jazz_bass,spleeter,96,41436,
formal_test,Elliott,19,male,,jazz_bass,irlma,18,41436,
formal_test,Elliott,19,male,,jazz_bass,demuc,89,41436,
formal_test,Loïs,23,male,,classical_reconstruction,reference,89,161044,
formal_test,Loïs,23,male,,classical_reconstruction,fastmnmf2,67,161044,
formal_test,Loïs,23,male,,classical_reconstruction,demuc,56,161044,
formal_test,Loïs,23,male,,classical_reconstruction,irlma,28,161044,
formal_test,Loïs,23,male,,classical_clarinette,fastmnmf2,83,99501,
formal_test,Loïs,23,male,,classical_clarinette,mix,46,99501,
formal_test,Loïs,23,male,,classical_clarinette,demuc,17,99501,
formal_test,Loïs,23,male,,classical_clarinette,irlma,2,99501,
formal_test,Loïs,23,male,,classical_clarinette,reference,96,99501,
formal_test,Loïs,23,male,,classical_piano,fastmnmf2,9,44901,
formal_test,Loïs,23,male,,classical_piano,mix,30,44901,
formal_test,Loïs,23,male,,classical_piano,reference,86,44901,
formal_test,Loïs,23,male,,classical_piano,demuc,59,44901,
formal_test,Loïs,23,male,,classical_piano,irlma,42,44901,
formal_test,Loïs,23,male,,classical_violin,mix,66,58326,
formal_test,Loïs,23,male,,classical_violin,demuc,8,58326,
formal_test,Loïs,23,male,,classical_violin,fastmnmf2,20,58326,
formal_test,Loïs,23,male,,classical_violin,reference,83,58326,
formal_test,Loïs,23,male,,classical_violin,irlma,33,58326,
formal_test,Loïs,23,male,,jazz_reconstruction,spleeter,89,55795,
formal_test,Loïs,23,male,,jazz_reconstruction,reference,94,55795,
formal_test,Loïs,23,male,,jazz_reconstruction,demuc,11,55795,
formal_test,Loïs,23,male,,jazz_reconstruction,irlma,20,55795,
formal_test,Loïs,23,male,,jazz_reconstruction,fastmnmf2,48,55795,
formal_test,Loïs,23,male,,jazz_saxophone,spleeter,82,77893,
formal_test,Loïs,23,male,,jazz_saxophone,reference,94,77893,
formal_test,Loïs,23,male,,jazz_saxophone,fastmnmf2,8,77893,
formal_test,Loïs,23,male,,jazz_saxophone,mix,64,77893,
formal_test,Loïs,23,male,,jazz_saxophone,irlma,54,77893,
formal_test,Loïs,23,male,,jazz_bass,spleeter,100,87040,
formal_test,Loïs,23,male,,jazz_bass,irlma,5,87040,
formal_test,Loïs,23,male,,jazz_bass,mix,50,87040,
formal_test,Loïs,23,male,,jazz_bass,fastmnmf2,11,87040,
formal_test,Loïs,23,male,,jazz_bass,demuc,86,87040,
formal_test,Loïs,23,male,,jazz_bass,reference,60,87040,
formal_test,Loïs,23,male,,jazz_drum,mix,21,73275,
formal_test,Loïs,23,male,,jazz_drum,demuc,92,73275,
formal_test,Loïs,23,male,,jazz_drum,reference,47,73275,
formal_test,Loïs,23,male,,jazz_drum,fastmnmf2,73,73275,
formal_test,Loïs,23,male,,jazz_drum,spleeter,25,73275,
formal_test,Loïs,23,male,,jazz_drum,irlma,52,73275,
formal_test,Loïs,23,male,,jazz_voice,reference,63,51134,
formal_test,Loïs,23,male,,jazz_voice,irlma,82,51134,
formal_test,Loïs,23,male,,jazz_voice,mix,22,51134,
formal_test,Loïs,23,male,,jazz_voice,demuc,95,51134,
formal_test,Loïs,23,male,,jazz_voice,fastmnmf2,81,51134,
formal_test,Loïs,23,male,,jazz_voice,spleeter,100,51134,
formal_test,Loïs,23,male,,jazz_piano,mix,14,50974,
formal_test,Loïs,23,male,,jazz_piano,irlma,21,50974,
formal_test,Loïs,23,male,,jazz_piano,reference,82,50974,
formal_test,Loïs,23,male,,jazz_piano,fastmnmf2,4,50974,
formal_test,Loïs,23,male,,jazz_piano,spleeter,95,50974,
formal_test,Thibaut,37,male,,classical_reconstruction,reference,100,79933,
formal_test,Thibaut,37,male,,classical_reconstruction,irlma,53,79933,
formal_test,Thibaut,37,male,,classical_reconstruction,fastmnmf2,70,79933,
formal_test,Thibaut,37,male,,classical_reconstruction,demuc,92,79933,
formal_test,Thibaut,37,male,,classical_piano,fastmnmf2,32,67543,
formal_test,Thibaut,37,male,,classical_piano,reference,93,67543,
formal_test,Thibaut,37,male,,classical_piano,mix,62,67543,
formal_test,Thibaut,37,male,,classical_piano,demuc,100,67543,
formal_test,Thibaut,37,male,,classical_piano,irlma,64,67543,
formal_test,Thibaut,37,male,,classical_clarinette,fastmnmf2,69,56354,
formal_test,Thibaut,37,male,,classical_clarinette,demuc,82,56354,
formal_test,Thibaut,37,male,,classical_clarinette,reference,84,56354,
formal_test,Thibaut,37,male,,classical_clarinette,irlma,57,56354,
formal_test,Thibaut,37,male,,classical_clarinette,mix,80,56354,
formal_test,Thibaut,37,male,,classical_violin,fastmnmf2,42,40932,
formal_test,Thibaut,37,male,,classical_violin,irlma,58,40932,
formal_test,Thibaut,37,male,,classical_violin,mix,70,40932,
formal_test,Thibaut,37,male,,classical_violin,demuc,80,40932,
formal_test,Thibaut,37,male,,classical_violin,reference,73,40932,
formal_test,Thibaut,37,male,,jazz_reconstruction,irlma,83,43143,
formal_test,Thibaut,37,male,,jazz_reconstruction,reference,100,43143,
formal_test,Thibaut,37,male,,jazz_reconstruction,spleeter,100,43143,
formal_test,Thibaut,37,male,,jazz_reconstruction,demuc,74,43143,
formal_test,Thibaut,37,male,,jazz_reconstruction,fastmnmf2,90,43143,
formal_test,Thibaut,37,male,,jazz_saxophone,reference,100,41199,
formal_test,Thibaut,37,male,,jazz_saxophone,spleeter,47,41199,
formal_test,Thibaut,37,male,,jazz_saxophone,mix,36,41199,
formal_test,Thibaut,37,male,,jazz_saxophone,irlma,41,41199,
formal_test,Thibaut,37,male,,jazz_saxophone,fastmnmf2,35,41199,
formal_test,Thibaut,37,male,,jazz_drum,demuc,100,23578,
formal_test,Thibaut,37,male,,jazz_drum,mix,75,23578,
formal_test,Thibaut,37,male,,jazz_drum,fastmnmf2,28,23578,
formal_test,Thibaut,37,male,,jazz_drum,irlma,57,23578,
formal_test,Thibaut,37,male,,jazz_drum,reference,78,23578,
formal_test,Thibaut,37,male,,jazz_drum,spleeter,76,23578,
formal_test,Thibaut,37,male,,jazz_bass,spleeter,100,22649,
formal_test,Thibaut,37,male,,jazz_bass,mix,57,22649,
formal_test,Thibaut,37,male,,jazz_bass,reference,70,22649,
formal_test,Thibaut,37,male,,jazz_bass,irlma,44,22649,
formal_test,Thibaut,37,male,,jazz_bass,demuc,100,22649,
formal_test,Thibaut,37,male,,jazz_bass,fastmnmf2,79,22649,
formal_test,Thibaut,37,male,,jazz_piano,reference,85,21975,
formal_test,Thibaut,37,male,,jazz_piano,mix,61,21975,
formal_test,Thibaut,37,male,,jazz_piano,irlma,46,21975,
formal_test,Thibaut,37,male,,jazz_piano,spleeter,100,21975,
formal_test,Thibaut,37,male,,jazz_piano,fastmnmf2,84,21975,
formal_test,Thibaut,37,male,,jazz_voice,spleeter,100,27964,
formal_test,Thibaut,37,male,,jazz_voice,fastmnmf2,85,27964,
formal_test,Thibaut,37,male,,jazz_voice,demuc,99,27964,
formal_test,Thibaut,37,male,,jazz_voice,irlma,87,27964,
formal_test,Thibaut,37,male,,jazz_voice,mix,64,27964,
formal_test,Thibaut,37,male,,jazz_voice,reference,87,27964,
formal_test,Aurélien,24,male,"Good luck :)",classical_reconstruction,reference,95,113528,
formal_test,Aurélien,24,male,"Good luck :)",classical_reconstruction,fastmnmf2,40,113528,
formal_test,Aurélien,24,male,"Good luck :)",classical_reconstruction,demuc,80,113528,
formal_test,Aurélien,24,male,"Good luck :)",classical_reconstruction,irlma,25,113528,
formal_test,Aurélien,24,male,"Good luck :)",classical_piano,mix,0,98264,
formal_test,Aurélien,24,male,"Good luck :)",classical_piano,demuc,90,98264,
formal_test,Aurélien,24,male,"Good luck :)",classical_piano,irlma,15,98264,
formal_test,Aurélien,24,male,"Good luck :)",classical_piano,reference,65,98264,
formal_test,Aurélien,24,male,"Good luck :)",classical_piano,fastmnmf2,5,98264,
formal_test,Aurélien,24,male,"Good luck :)",classical_clarinette,reference,90,108091,
formal_test,Aurélien,24,male,"Good luck :)",classical_clarinette,fastmnmf2,50,108091,
formal_test,Aurélien,24,male,"Good luck :)",classical_clarinette,irlma,40,108091,
formal_test,Aurélien,24,male,"Good luck :)",classical_clarinette,demuc,10,108091,
formal_test,Aurélien,24,male,"Good luck :)",classical_clarinette,mix,40,108091,
formal_test,Aurélien,24,male,"Good luck :)",classical_violin,mix,60,96229,
formal_test,Aurélien,24,male,"Good luck :)",classical_violin,fastmnmf2,10,96229,
formal_test,Aurélien,24,male,"Good luck :)",classical_violin,demuc,50,96229,
formal_test,Aurélien,24,male,"Good luck :)",classical_violin,reference,90,96229,
formal_test,Aurélien,24,male,"Good luck :)",classical_violin,irlma,60,96229,
formal_test,Aurélien,24,male,"Good luck :)",jazz_reconstruction,demuc,40,89725,
formal_test,Aurélien,24,male,"Good luck :)",jazz_reconstruction,irlma,60,89725,
formal_test,Aurélien,24,male,"Good luck :)",jazz_reconstruction,reference,70,89725,
formal_test,Aurélien,24,male,"Good luck :)",jazz_reconstruction,fastmnmf2,70,89725,
formal_test,Aurélien,24,male,"Good luck :)",jazz_reconstruction,spleeter,95,89725,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,spleeter,95,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,irlma,50,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,fastmnmf2,65,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,demuc,80,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,mix,0,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_voice,reference,20,90921,
formal_test,Aurélien,24,male,"Good luck :)",jazz_saxophone,mix,19,54827,
formal_test,Aurélien,24,male,"Good luck :)",jazz_saxophone,spleeter,60,54827,
formal_test,Aurélien,24,male,"Good luck :)",jazz_saxophone,reference,95,54827,
formal_test,Aurélien,24,male,"Good luck :)",jazz_saxophone,irlma,49,54827,
formal_test,Aurélien,24,male,"Good luck :)",jazz_saxophone,fastmnmf2,60,54827,
formal_test,Aurélien,24,male,"Good luck :)",jazz_piano,reference,95,57861,
formal_test,Aurélien,24,male,"Good luck :)",jazz_piano,mix,10,57861,
formal_test,Aurélien,24,male,"Good luck :)",jazz_piano,spleeter,95,57861,
formal_test,Aurélien,24,male,"Good luck :)",jazz_piano,fastmnmf2,85,57861,
formal_test,Aurélien,24,male,"Good luck :)",jazz_piano,irlma,40,57861,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,mix,39,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,reference,40,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,demuc,95,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,spleeter,50,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,fastmnmf2,60,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_drum,irlma,60,67249,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,reference,35,49371,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,demuc,95,49371,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,spleeter,95,49371,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,mix,20,49371,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,fastmnmf2,40,49371,
formal_test,Aurélien,24,male,"Good luck :)",jazz_bass,irlma,0,49371,
formal_test,Blackfriday,36,female,,classical_reconstruction,demuc,61,171272,
formal_test,Blackfriday,36,female,,classical_reconstruction,irlma,37,171272,
formal_test,Blackfriday,36,female,,classical_reconstruction,fastmnmf2,76,171272,
formal_test,Blackfriday,36,female,,classical_reconstruction,reference,100,171272,
formal_test,Blackfriday,36,female,,classical_clarinette,fastmnmf2,28,84649,
formal_test,Blackfriday,36,female,,classical_clarinette,demuc,79,84649,
formal_test,Blackfriday,36,female,,classical_clarinette,reference,96,84649,
formal_test,Blackfriday,36,female,,classical_clarinette,mix,40,84649,
formal_test,Blackfriday,36,female,,classical_clarinette,irlma,12,84649,
formal_test,Blackfriday,36,female,,classical_violin,irlma,30,45588,
formal_test,Blackfriday,36,female,,classical_violin,fastmnmf2,8,45588,
formal_test,Blackfriday,36,female,,classical_violin,reference,87,45588,
formal_test,Blackfriday,36,female,,classical_violin,mix,89,45588,
formal_test,Blackfriday,36,female,,classical_violin,demuc,43,45588,
formal_test,Blackfriday,36,female,,classical_piano,demuc,41,50857,
formal_test,Blackfriday,36,female,,classical_piano,fastmnmf2,7,50857,
formal_test,Blackfriday,36,female,,classical_piano,reference,96,50857,
formal_test,Blackfriday,36,female,,classical_piano,irlma,46,50857,
formal_test,Blackfriday,36,female,,classical_piano,mix,42,50857,
formal_test,Blackfriday,36,female,,jazz_reconstruction,irlma,60,43621,
formal_test,Blackfriday,36,female,,jazz_reconstruction,demuc,24,43621,
formal_test,Blackfriday,36,female,,jazz_reconstruction,fastmnmf2,43,43621,
formal_test,Blackfriday,36,female,,jazz_reconstruction,spleeter,86,43621,
formal_test,Blackfriday,36,female,,jazz_reconstruction,reference,84,43621,
formal_test,Blackfriday,36,female,,jazz_piano,irlma,25,46666,
formal_test,Blackfriday,36,female,,jazz_piano,mix,100,46666,
formal_test,Blackfriday,36,female,,jazz_piano,fastmnmf2,13,46666,
formal_test,Blackfriday,36,female,,jazz_piano,spleeter,36,46666,
formal_test,Blackfriday,36,female,,jazz_piano,reference,100,46666,
formal_test,Blackfriday,36,female,,jazz_bass,demuc,69,208416,
formal_test,Blackfriday,36,female,,jazz_bass,spleeter,64,208416,
formal_test,Blackfriday,36,female,,jazz_bass,fastmnmf2,22,208416,
formal_test,Blackfriday,36,female,,jazz_bass,mix,88,208416,
formal_test,Blackfriday,36,female,,jazz_bass,irlma,11,208416,
formal_test,Blackfriday,36,female,,jazz_bass,reference,100,208416,
formal_test,Blackfriday,36,female,,jazz_saxophone,reference,90,73863,
formal_test,Blackfriday,36,female,,jazz_saxophone,fastmnmf2,2,73863,
formal_test,Blackfriday,36,female,,jazz_saxophone,spleeter,27,73863,
formal_test,Blackfriday,36,female,,jazz_saxophone,mix,52,73863,
formal_test,Blackfriday,36,female,,jazz_saxophone,irlma,52,73863,
formal_test,Blackfriday,36,female,,jazz_voice,irlma,56,1852964,
formal_test,Blackfriday,36,female,,jazz_voice,reference,96,1852964,
formal_test,Blackfriday,36,female,,jazz_voice,demuc,30,1852964,
formal_test,Blackfriday,36,female,,jazz_voice,mix,70,1852964,
formal_test,Blackfriday,36,female,,jazz_voice,spleeter,99,1852964,
formal_test,Blackfriday,36,female,,jazz_voice,fastmnmf2,41,1852964,
formal_test,Blackfriday,36,female,,jazz_drum,demuc,100,53078,
formal_test,Blackfriday,36,female,,jazz_drum,fastmnmf2,45,53078,
formal_test,Blackfriday,36,female,,jazz_drum,spleeter,40,53078,
formal_test,Blackfriday,36,female,,jazz_drum,irlma,79,53078,
formal_test,Blackfriday,36,female,,jazz_drum,reference,86,53078,
formal_test,Blackfriday,36,female,,jazz_drum,mix,53,53078,
formal_test,gc,39,male,,classical_reconstruction,reference,86,95780,
formal_test,gc,39,male,,classical_reconstruction,irlma,37,95780,
formal_test,gc,39,male,,classical_reconstruction,demuc,87,95780,
formal_test,gc,39,male,,classical_reconstruction,fastmnmf2,71,95780,
formal_test,gc,39,male,,classical_piano,fastmnmf2,0,111946,
formal_test,gc,39,male,,classical_piano,demuc,100,111946,
formal_test,gc,39,male,,classical_piano,mix,5,111946,
formal_test,gc,39,male,,classical_piano,reference,64,111946,
formal_test,gc,39,male,,classical_piano,irlma,9,111946,
formal_test,gc,39,male,,classical_clarinette,fastmnmf2,6,68018,
formal_test,gc,39,male,,classical_clarinette,irlma,39,68018,
formal_test,gc,39,male,,classical_clarinette,demuc,38,68018,
formal_test,gc,39,male,,classical_clarinette,reference,99,68018,
formal_test,gc,39,male,,classical_clarinette,mix,17,68018,
formal_test,gc,39,male,,classical_violin,mix,54,51604,
formal_test,gc,39,male,,classical_violin,reference,53,51604,
formal_test,gc,39,male,,classical_violin,irlma,4,51604,
formal_test,gc,39,male,,classical_violin,fastmnmf2,6,51604,
formal_test,gc,39,male,,classical_violin,demuc,2,51604,
formal_test,gc,39,male,,jazz_reconstruction,fastmnmf2,45,48922,
formal_test,gc,39,male,,jazz_reconstruction,demuc,13,48922,
formal_test,gc,39,male,,jazz_reconstruction,spleeter,100,48922,
formal_test,gc,39,male,,jazz_reconstruction,irlma,56,48922,
formal_test,gc,39,male,,jazz_reconstruction,reference,100,48922,
formal_test,gc,39,male,,jazz_bass,mix,17,41286,
formal_test,gc,39,male,,jazz_bass,demuc,100,41286,
formal_test,gc,39,male,,jazz_bass,reference,34,41286,
formal_test,gc,39,male,,jazz_bass,irlma,0,41286,
formal_test,gc,39,male,,jazz_bass,spleeter,100,41286,
formal_test,gc,39,male,,jazz_bass,fastmnmf2,41,41286,
formal_test,gc,39,male,,jazz_saxophone,spleeter,36,57848,
formal_test,gc,39,male,,jazz_saxophone,reference,84,57848,
formal_test,gc,39,male,,jazz_saxophone,mix,63,57848,
formal_test,gc,39,male,,jazz_saxophone,irlma,66,57848,
formal_test,gc,39,male,,jazz_saxophone,fastmnmf2,84,57848,
formal_test,gc,39,male,,jazz_drum,spleeter,25,60001,
formal_test,gc,39,male,,jazz_drum,reference,41,60001,
formal_test,gc,39,male,,jazz_drum,mix,35,60001,
formal_test,gc,39,male,,jazz_drum,demuc,86,60001,
formal_test,gc,39,male,,jazz_drum,irlma,24,60001,
formal_test,gc,39,male,,jazz_drum,fastmnmf2,57,60001,
formal_test,gc,39,male,,jazz_piano,spleeter,100,41863,
formal_test,gc,39,male,,jazz_piano,mix,10,41863,
formal_test,gc,39,male,,jazz_piano,reference,49,41863,
formal_test,gc,39,male,,jazz_piano,fastmnmf2,53,41863,
formal_test,gc,39,male,,jazz_piano,irlma,2,41863,
formal_test,gc,39,male,,jazz_voice,demuc,100,33879,
formal_test,gc,39,male,,jazz_voice,irlma,61,33879,
formal_test,gc,39,male,,jazz_voice,spleeter,100,33879,
formal_test,gc,39,male,,jazz_voice,fastmnmf2,57,33879,
formal_test,gc,39,male,,jazz_voice,reference,28,33879,
formal_test,gc,39,male,,jazz_voice,mix,0,33879,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_reconstruction,fastmnmf2,87,93674,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_reconstruction,demuc,70,93674,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_reconstruction,reference,100,93674,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_reconstruction,irlma,23,93674,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_piano,fastmnmf2,0,135546,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_piano,reference,100,135546,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_piano,irlma,48,135546,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_piano,demuc,100,135546,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_piano,mix,40,135546,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_violin,reference,100,99871,
formal_test,Benjamin,41,male,"la référence proposée n'était jamais la piste démixée proprement mais un micro dirigée vers elle qui captait aussi les autres instruments. Les instructions n'indiquaient pas clairement si on cherchait à mettre la note maximum à l'extrait identique ou à celui qui isolait au mieux l'instrument.",classical_violin,demuc,0,99871,
